codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
431846,202506,187,120988,646.99
431848,202506,26,15905,611.73
431849,202506,20,11992,599.6
431850,202506,1659,1037138,625.16
431860,202506,243,147354,606.4
431861,202506,33,19043,577.06
431862,202506,353,253265,717.46
431870,202506,14154,9563689,675.69
431880,202506,2135,1385838,649.1
431890,202506,1887,1257404,666.35
431900,202506,400,266898,667.25
431910,202506,137,82369,601.23
431912,202506,365,236493,647.93
431915,202506,721,474728,658.43
431920,202506,781,506741,648.84
431930,202506,311,190032,611.04
431935,202506,14,9502,678.71
431936,202506,128,86383,674.87
431937,202506,57,34055,597.46
431940,202506,1131,705585,623.86
431950,202506,862,545243,632.53
431960,202506,1196,776084,648.9
431970,202506,78,48421,620.78
431971,202506,35,22177,633.63
431973,202506,472,310138,657.07
431975,202506,20,13085,654.25
431980,202506,766,495818,647.28
431990,202506,4231,2802320,662.33
432000,202506,9095,5880100,646.52
432010,202506,1130,726521,642.94
432020,202506,584,378263,647.71
432023,202506,133,86752,652.27
432026,202506,606,398903,658.26
432030,202506,123,71117,578.19
432032,202506,115,75054,652.64
432035,202506,414,273223,659.96
432040,202506,271,169619,625.9
432045,202506,47,24178,514.43
432050,202506,233,151717,651.15
432055,202506,374,250142,668.83
432057,202506,88,55029,625.33
432060,202506,54,36171,669.83
432065,202506,136,87054,640.1
432067,202506,568,365627,643.71
432070,202506,673,423791,629.7
432080,202506,2133,1394215,653.64
432085,202506,244,169730,695.61
432090,202506,783,489749,625.48
432100,202506,140,84698,604.99
432110,202506,948,622154,656.28
432120,202506,2205,1481413,671.84
432130,202506,1608,1076039,669.18
432132,202506,98,61609,628.66
432135,202506,397,266863,672.2
432140,202506,1449,989499,682.88
432143,202506,865,569290,658.9
432145,202506,611,392917,643.07
432146,202506,53,33562,633.25
432147,202506,130,88594,681.49
432149,202506,138,89550,648.91
432150,202506,2447,1610811,658.28
432160,202506,3798,2585301,680.7
432162,202506,14,8257,589.79
432163,202506,6,3910,651.67
432166,202506,271,170549,629.33
432170,202506,569,376167,661.1
432180,202506,1032,640438,620.58
432183,202506,281,184891,657.98
432185,202506,336,223141,664.11
432190,202506,1187,776736,654.37
432195,202506,279,179988,645.12
432200,202506,2037,1338222,656.96
432210,202506,183,117087,639.82
432215,202506,336,223034,663.79
432218,202506,61,37080,607.87
432220,202506,2065,1355482,656.41
432225,202506,71,43382,611.01
432230,202506,196,129499,660.71
432232,202506,180,115326,640.7
432234,202506,62,40152,647.61
432235,202506,22,13652,620.55
432237,202506,219,139416,636.6
432240,202506,9487,6328684,667.09
432250,202506,4372,2895384,662.26
432252,202506,199,127335,639.87
432253,202506,555,356066,641.56
432254,202506,59,37633,637.85
432255,202506,30,20478,682.6
432260,202506,3010,1966576,653.35
432270,202506,1511,996531,659.52
432280,202506,225,138289,614.62
432285,202506,11,7185,653.18
432290,202506,138,92248,668.46
432300,202506,18629,12358596,663.41
432310,202506,672,445741,663.31
432320,202506,51,32102,629.45
432330,202506,27,17847,661.0
432335,202506,17,8902,523.65
432340,202506,87,58915,677.18
432345,202506,748,480387,642.23
432350,202506,94,62986,670.06
432360,202506,17,11885,699.12
432370,202506,115,71495,621.7
432375,202506,205,129327,630.86
432377,202506,21,13655,650.24
432380,202506,715,467340,653.62
500020,202506,1596,1105616,694.92
500025,202506,448,303070,676.5
500060,202506,5739,3866151,673.78
500070,202506,2394,1615280,674.72
500080,202506,583,389458,668.02
500085,202506,888,594960,670.76
500090,202506,802,545082,679.65
500100,202506,1947,1281299,658.09
500110,202506,5544,3825681,690.56
500124,202506,1547,1058430,684.18
500150,202506,790,540414,684.07
500190,202506,1753,1124378,641.4
500200,202506,999,659104,661.75
500210,202506,2897,2003642,691.63
500215,202506,740,511268,692.78
500220,202506,1807,1201451,665.99
500230,202506,1110,735974,664.24
500240,202506,1967,1288293,654.95
500260,202506,1256,841991,670.91
500270,202506,52144,34654591,664.79
500280,202506,692,468879,677.57
500290,202506,1149,751021,654.77
500295,202506,1607,1047412,652.19
500310,202506,340,230078,676.7
500315,202506,3370,2375531,705.32
500320,202506,10082,7180073,713.37
500325,202506,2753,1904249,691.7
500330,202506,2746,1832747,667.42
500345,202506,739,451813,611.38
500348,202506,1506,1015635,674.84
500350,202506,426,289669,679.97
500370,202506,13604,9166683,675.56
500375,202506,803,530605,662.43
500380,202506,1087,681512,626.97
500390,202506,300,198797,662.66
500400,202506,594,381746,642.67
500410,202506,1029,698061,678.39
500430,202506,1092,696184,638.7
500440,202506,454,302465,666.22
500450,202506,670,465416,694.65
500460,202506,1002,632036,630.77
500470,202506,1167,742297,636.07
500480,202506,1530,1078776,705.08
500490,202506,357,247414,693.04
500500,202506,1309,909295,695.18
500510,202506,328,223464,681.29
500515,202506,780,523674,673.97
500520,202506,2049,1477218,721.3
500525,202506,635,433252,682.29
500540,202506,1911,1324192,692.93
500560,202506,4164,2921728,701.83
500568,202506,1886,1275101,676.09
500570,202506,4049,2660775,657.31
500580,202506,1532,1045104,682.18
500600,202506,1484,1003417,676.61
500620,202506,3674,2415694,658.23
500625,202506,226,147055,650.69
500627,202506,211,135926,644.2
500630,202506,2475,1609430,650.27
500635,202506,1954,1570575,807.08
500640,202506,838,596209,711.47
500660,202506,9650,6739062,698.49
500690,202506,1512,1066246,705.66
500710,202506,1185,734076,620.0
500720,202506,1924,1292449,672.1
500730,202506,342,226575,662.5
500740,202506,1870,1294136,692.05
500750,202506,495,338430,683.7
500755,202506,368,233902,635.6
500769,202506,1320,883454,669.28
500770,202506,605,419826,693.93
500780,202506,383,249514,653.18
500790,202506,3803,2502780,658.28
500793,202506,960,638710,665.32
500795,202506,1640,1102766,672.42
500797,202506,338,233605,691.14
500800,202506,1266,867075,684.89
500830,202506,7793,5187162,666.3
500840,202506,503,329787,655.64
510010,202506,852,569976,668.99
510020,202506,986,631777,641.4
510025,202506,3856,2573413,668.59
510030,202506,993,674882,681.7
510035,202506,522,396787,766.0
510040,202506,1096,734640,670.29
510050,202506,1126,742084,660.22
510060,202506,519,350086,675.84
510080,202506,628,442450,705.66
510100,202506,291,201973,696.46
510120,202506,127,87605,689.8
510125,202506,810,514721,637.82
510130,202506,768,529394,689.32
510140,202506,1721,1229653,715.33
510160,202506,1441,968751,672.28
510170,202506,2653,1788189,676.83
510180,202506,6197,4233455,683.37
510185,202506,761,529592,695.92
510190,202506,943,687693,731.59
510250,202506,8689,5817645,670.78
510260,202506,1825,1654567,906.61
510263,202506,1049,625151,597.66
510267,202506,1620,1047542,647.03
510268,202506,346,215392,622.52
510269,202506,410,292472,715.09
510270,202506,1115,768418,690.4
510279,202506,509,325342,640.44
510285,202506,491,343147,698.87
510300,202506,2323,1577185,679.53
510305,202506,808,563682,698.49
510310,202506,575,381397,666.78
510320,202506,1433,891672,624.42
510325,202506,1559,1036338,666.03
510330,202506,1851,1321614,715.55
510335,202506,2763,1881798,682.06
510336,202506,267,195392,734.56
510337,202506,754,519438,688.91
510340,202506,41047,27320708,666.37
510343,202506,531,355820,670.09
510345,202506,675,462130,684.64
510350,202506,962,631892,656.85
510360,202506,785,542825,692.38
510370,202506,1238,910886,736.96
510380,202506,214,150511,703.32
510385,202506,1111,827282,745.3
510390,202506,847,639304,754.79
510395,202506,321,214365,669.89
510410,202506,3280,2265783,692.26
510420,202506,1302,863040,662.86
510450,202506,185,120030,648.81
510452,202506,707,516511,730.57
510454,202506,565,391304,693.8
510455,202506,415,281198,677.59
510460,202506,849,546910,646.47
510480,202506,1968,1310997,666.5
510490,202506,1071,715959,669.75
510500,202506,439,305689,697.92
510510,202506,1906,1358638,713.2
510515,202506,2427,1641434,679.12
510517,202506,961,655217,681.81
510520,202506,689,462795,671.69
510523,202506,543,368423,678.5
510525,202506,3728,2456357,661.02
510530,202506,420,293005,699.3
510550,202506,1561,1085158,695.61
510558,202506,1103,777868,705.23
510560,202506,645,428824,666.91
510562,202506,2601,1695820,652.24
510590,202506,1752,1200172,687.38
510600,202506,507,324825,640.68
510610,202506,1419,950079,670.49
510615,202506,1267,800304,631.65
510617,202506,810,631705,779.88
510618,202506,698,485841,700.06
510619,202506,168,111316,662.6
510620,202506,323,223656,692.43
510621,202506,500,296226,592.45
510622,202506,1608,1026587,642.02
510623,202506,1211,828098,683.81
510624,202506,312,197596,633.32
510625,202506,1444,973875,674.43
510626,202506,583,394322,677.53
510627,202506,225,155296,693.29
510628,202506,594,402990,679.58
510629,202506,614,412484,671.8
510630,202506,1434,1048390,733.65
510631,202506,300,199581,667.49
510637,202506,1535,981350,642.67
510642,202506,3339,2331750,698.34
510645,202506,371,256441,691.22
510650,202506,4582,3400971,742.89
510665,202506,519,351851,677.94
510670,202506,200,141105,705.53
510675,202506,2425,1581784,661.0
510677,202506,1200,844083,703.99
510680,202506,207,141576,687.26
510682,202506,1098,761051,695.66
510685,202506,300,206764,689.21
510700,202506,1927,1322764,687.86
510704,202506,3800,2454150,648.56
510706,202506,1889,1380210,731.43
510710,202506,1050,697500,665.55
510715,202506,232,158881,684.83
510718,202506,1075,803288,750.74
510719,202506,165,111906,678.22
510720,202506,356,220230,618.62
510724,202506,317,217124,684.93
510726,202506,308,207249,672.89
510729,202506,126,81606,647.67
510730,202506,1452,941338,650.54
510735,202506,868,643528,741.39
510740,202506,409,279773,684.04
510757,202506,224,168596,752.66
510760,202506,12359,8046974,651.63
510770,202506,2323,1554859,669.33
510774,202506,282,193429,685.92
510775,202506,180,118683,663.03
510776,202506,310,225498,727.41
510777,202506,806,556866,691.76
510779,202506,418,306097,732.29
510780,202506,2097,1422921,679.2
510785,202506,756,534602,708.08
510787,202506,1263,846271,674.86
510788,202506,190,128992,678.91
510790,202506,5112,3283209,643.77
510792,202506,4970,3330465,670.79
510794,202506,454,314127,693.44
510795,202506,5153,3411806,662.23
510800,202506,530,358135,675.73
510805,202506,635,425010,669.31
510810,202506,316,228514,723.15
510820,202506,326,207999,638.03
510830,202506,473,330370,698.46
510835,202506,252,169133,671.16
510840,202506,26176,18132730,693.81
510850,202506,529,362694,688.22
510860,202506,1291,926007,719.51
510880,202506,260,165208,635.42
510885,202506,195,133176,686.47
510890,202506,346,250651,728.64
510895,202506,788,527674,669.64
520005,202506,2419,1703562,705.99
520010,202506,1406,947806,674.12
520013,202506,1355,872891,645.15
520015,202506,201,128388,645.17
520017,202506,478,305716,639.57
520020,202506,286,187169,654.44
520025,202506,24485,16664942,680.62
520030,202506,3765,2542101,675.19
520050,202506,148,97609,659.52
520055,202506,564,379516,672.9
520060,202506,862,613334,711.52
520080,202506,960,617335,643.73
520082,202506,357,229631,643.22
520085,202506,463,296233,639.81
520090,202506,399,263941,661.51
520110,202506,11169,7123066,638.9
520120,202506,74,47433,640.99
520130,202506,1705,1069209,627.1
520140,202506,20596,13561253,658.51
520145,202506,178,115543,649.12
520150,202506,328,225015,686.02
520160,202506,374,254302,679.95
520170,202506,1960,1299336,663.94
520180,202506,1829,1223351,671.43
520215,202506,923,604142,655.25
520235,202506,385,244509,635.09
520250,202506,692,430837,622.6
520260,202506,237,147531,627.79
520280,202506,341,219350,643.26
520310,202506,416,272226,654.39
520320,202506,936,632447,675.69
520330,202506,2972,2024287,682.04
520340,202506,948,634084,668.86
520350,202506,1403,938368,668.83
520355,202506,803,544936,678.63
520357,202506,524,364783,696.15
520360,202506,370,233994,632.42
520380,202506,414,264812,639.64
520390,202506,442,303375,691.06
520393,202506,267,169532,634.95
520396,202506,504,339835,674.28
520400,202506,1085,739228,681.32
520410,202506,791,527346,666.68
520420,202506,196,132116,674.06
520425,202506,474,312794,659.9
520430,202506,600,399908,666.51
520440,202506,791,508501,644.49
520450,202506,5203,3328095,639.77
520455,202506,324,207647,640.89
520460,202506,488,319460,654.63
520465,202506,564,366907,650.54
520470,202506,1387,909017,655.38
520480,202506,520,364573,701.1
520485,202506,1242,884898,712.48
520490,202506,2544,1733290,681.32
520495,202506,954,622493,652.51
520500,202506,927,605161,652.82
520505,202506,528,338231,640.59
520510,202506,5031,3388761,673.84
520520,202506,678,447020,659.32
520530,202506,1468,1037083,706.46
520540,202506,1045,645109,617.33
520545,202506,665,428834,644.86
520547,202506,740,512014,691.91
520549,202506,10563,7092167,671.61
520551,202506,3109,2098792,675.07
520552,202506,567,389468,686.89
520570,202506,206,135062,655.64
520580,202506,1193,792614,664.39
520590,202506,647,449187,694.26
520620,202506,5802,3989338,689.48
520630,202506,394,278560,707.01
520640,202506,1005,643471,640.27
520650,202506,504,331274,657.29
520660,202506,161,111817,694.52
520670,202506,590,397543,673.8
520680,202506,394,272019,690.4
520690,202506,199,136580,686.33
520710,202506,162,101752,628.1
520725,202506,599,402592,672.11
520735,202506,365,239130,655.15
520740,202506,906,573456,633.65
520750,202506,338,230580,682.19
520753,202506,722,473285,655.52
520760,202506,863,553927,641.86
520780,202506,747,485171,653.87
520790,202506,1555,1056178,679.21
520800,202506,10216,6876536,673.77
520810,202506,515,338088,656.48
520815,202506,235,155189,663.2
520830,202506,998,656072,657.39
520840,202506,1518,1038616,684.65
520850,202506,331,212221,641.15
520860,202506,4490,2892155,645.71
520870,202506,74191,48337181,652.03
520880,202506,5368,3620494,674.58
520890,202506,2161,1382737,639.86
520910,202506,1671,1084238,650.41
520915,202506,430,313697,729.53
520920,202506,2417,1658433,686.72
520929,202506,292,182668,627.73
520940,202506,618,392715,635.46
520945,202506,219,138843,633.99
520960,202506,639,424287,665.03
520970,202506,2236,1522567,680.93
520980,202506,337,214714,637.13
520990,202506,2038,1427731,700.9
520993,202506,424,274244,646.8
520995,202506,1009,680673,674.6
521000,202506,3566,2272683,637.32
521010,202506,2338,1528640,654.1
521015,202506,348,225184,647.08
521020,202506,1705,1120528,657.2
521030,202506,352,225575,640.84
521040,202506,3703,2331213,630.74
521056,202506,385,249534,648.14
521060,202506,419,273912,653.73
521080,202506,303,197724,652.55
521090,202506,917,619780,675.88
521100,202506,932,608789,653.21
521120,202506,2218,1426698,643.53
521130,202506,413,279166,675.95
521140,202506,782,505264,646.12
521150,202506,5635,3805005,675.96
521160,202506,310,207554,669.53
521170,202506,360,225599,626.66
521180,202506,4461,2964971,664.64
521190,202506,5034,3327214,660.95
521200,202506,294,182162,619.6
521205,202506,355,231699,652.67
521210,202506,259,166048,641.11
521220,202506,1799,1180602,656.25
521225,202506,276,189662,687.18
521230,202506,956,657533,687.8
521250,202506,21892,14799861,676.19
521260,202506,292,190727,653.17
521270,202506,1434,988871,689.59
521280,202506,1047,697879,666.55
521290,202506,198,132903,671.23
521295,202506,598,384748,643.39
521300,202506,906,593733,655.33
521305,202506,347,238094,686.15
521308,202506,2213,1416291,639.99
521310,202506,4102,2652451,647.41
521340,202506,146,91673,627.9
521350,202506,1311,922875,704.48
521370,202506,476,317088,667.55
521375,202506,684,442313,647.6
521377,202506,662,452809,684.0
521380,202506,1674,1017985,608.12
521385,202506,337,222928,661.51
521390,202506,269,164111,610.08
521400,202506,1679,1130457,673.29
521405,202506,523,338089,646.44
521410,202506,492,339692,690.43
521440,202506,665,424960,639.04
521450,202506,2331,1594629,684.39
521460,202506,2616,1603924,614.29
521470,202506,356,231343,649.84
521480,202506,160,98957,618.48
521483,202506,1146,788971,689.06
521486,202506,842,552749,657.25
521487,202506,282,188555,668.63
521490,202506,452,296486,655.94
521500,202506,998,636504,637.78
521520,202506,417,268852,646.28
521523,202506,9114,6271779,688.83
521525,202506,547,351726,643.01
521530,202506,752,505813,672.62
521540,202506,345,231207,670.17
521550,202506,392,258472,659.37
521560,202506,2958,2013584,681.65
521565,202506,273,182779,669.52
521570,202506,1698,1148081,676.93
521580,202506,204,129286,633.75
